Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14
True, -0.55545478515625, -8.621520178222656, -5.365405920410156, -0.44532150878906246, -10.424354028320312, -5.827486840820312, -5.030217687988281, -11.966219897460936, -10.749965454101561, -5.449202978515625, -13.299790222167967, -5.798756420898437, -9.33978067626953, -18.22705723876953, -12.725181823730468, 0.086191259765625, -8.238447912597655, 0.2346317626953125, 1.0175357055664063, 1.6448165405273436, 0.9840168823242187, -3.450044592285156, 5.382165332031249, 0.7876923461914062, -5.951985327148437, 5.832275244140624, 1.6352397338867186, -6.658274816894531, 6.41646044921875, -0.20350714111328125, -6.514622717285156, 6.1459156616210935, -0.9145850341796874, -6.2009822998046875, 6.459556079101562, -1.3192051147460937, -6.179434484863281, 6.5768719604492185, -0.8978256225585937, -6.102820031738281, 6.385335827636719, -1.3646949462890625, 
True, -0.9816226806640624, -9.390058911132812, -4.094084838867187, -0.86191259765625, -9.394847314453125, -4.084508032226562, -1.22583125, -9.528922607421874, -3.768473413085937, -1.1228805786132812, -9.497797985839844, -3.399766357421875, -1.1228805786132812, -10.022128149414062, -2.6001030029296874, -5.183446594238281, -11.820173596191406, -6.339845996093749, -6.509834313964843, -16.069881542968748, -9.363722692871093, -1.7549498168945312, -16.263811877441405, -6.967126831054687, -0.6344634399414062, -6.825868933105468, -2.370259643554687, -1.467645617675781, 1.4101847778320311, -1.7597382202148437, -4.716577270507813, 5.173869787597656, -1.3383587280273437, -6.169857678222656, 5.276820458984375, -1.1563994018554686, -6.6893994384765625, 5.286397265624999, -2.4684219116210935, -7.266402038574219, 5.4013189453125, -2.8945898071289062, 
True, -1.6927005737304686, -9.009380847167968, -4.141968872070312, -1.6448165405273436, -9.090783703613281, -4.180276098632812, -1.5705962890624998, -9.093177905273437, -3.6655227416992187, -2.5234885498046875, -10.54645831298828, -3.5482068603515624, -8.585607153320312, -13.797784167480469, -8.420407238769531, -7.48906279296875, -17.78173572998047, -3.450044592285156, -4.975151049804687, -12.437877624511717, -3.5913024902343746, -0.201112939453125, -3.5122938354492184, -1.4125789794921875, -1.465251416015625, 1.8028338500976562, 2.592920397949219, -2.43250888671875, 4.924872814941406, 6.418854650878906, -4.134786267089844, 5.61200869140625, 4.829104748535156, -4.994304663085937, 4.448426684570312, 5.130774157714844, -5.626373901367187, 5.65031591796875, 4.917690209960937, -5.269637854003906, 5.427655163574219, 4.479551306152343, 
True, -2.0733786376953125, -9.054870678710937, -3.749319799804687, -1.936909143066406, -9.196128576660156, -3.81156904296875, -1.8531120849609375, -9.342174877929686, -4.048595007324218, -2.0542250244140625, -9.79946739501953, -3.67749375, -7.551312036132812, -12.186486450195313, -5.4899044067382805, -8.549694128417968, -15.703568688964843, -11.326968054199218, -3.9791631591796874, -13.570335009765625, -8.497021691894531, -1.5298948608398437, -6.2584431396484375, -3.0310593017578125, -0.16041151123046873, 0.8499415893554687, 1.7381904052734374, -1.455674609375, 5.090072729492187, 4.568136767578125, -3.1364041748046874, 6.962338427734375, 4.4819455078125, -5.363011718749999, 6.591237170410156, 3.7924154296875, -5.473144995117187, 6.785167504882812, 2.645592834472656, -4.958391638183594, 6.9168485961914055, 2.3822306518554686, 
True, -1.5538368774414062, -8.973467822265624, -3.7900212280273435, -1.6065093139648436, -9.437942944335937, -4.276044165039062, -1.6065093139648436, -9.45470235595703, -4.316745593261719, -2.913743420410156, -9.983820922851562, -4.450820886230469, -8.327033374023436, -14.45379542236328, -8.061276989746093, -2.6910826660156246, -19.6133, 1.3575123413085937, 1.3455413330078123, -11.650185278320311, -2.360682836914062, -0.373495458984375, -4.2497079467773435, -4.180276098632812, 3.1794998046874996, 3.450044592285156, 6.074089611816406, -3.4165257690429685, 5.683834741210937, 6.440402465820312, -3.7110125732421873, 6.2009822998046875, 3.948038537597656, -4.149151477050781, 6.287173559570312, 4.515464331054687, -4.338293408203125, 6.315903979492187, 4.180276098632812, -4.3239281982421875, 6.382941625976562, 4.4196962646484375, 
True, -1.3359645263671873, -8.760383874511719, -5.250484240722656, -1.16837041015625, -9.045293872070312, -5.334281298828125, -0.967257470703125, -9.404424121093749, -4.99909306640625, -1.1923124267578125, -9.957484704589843, -3.976768957519531, -2.8323405639648436, -11.604695446777344, -5.030217687988281, -11.030087048339842, -17.55668077392578, -6.811503723144531, -2.7461493041992187, -17.860744384765624, 1.216254443359375, 0.3854664672851562, -7.326257080078125, -0.6081272216796875, 1.6519991455078125, -1.5370774658203123, 0.3447650390625, -1.9943699829101562, 6.885723974609375, 3.727771984863281, -3.725377783203125, 6.48589229736328, 3.31357509765625, -4.685452648925781, 7.187393383789062, 1.8459294799804686, -4.7931917236328125, 7.5345526245117185, 1.7453730102539062, -4.709394665527343, 7.558494641113281, 1.199495031738281, 
True, -0.34715924072265625, -8.662221606445312, -5.501875415039062, -0.4644751220703125, -9.016563452148437, -5.121197351074218, 0.6703764648437499, -10.151415039062499, -3.8857892944335934, -0.1292868896484375, -9.892841259765625, -4.2497079467773435, -6.8593877563476555, -15.69878028564453, -16.754623217773435, -1.9536685546875, -19.6133, 6.119579443359375, -0.0718260498046875, -10.500968481445312, -6.289567761230469, -0.3591302490234375, -6.373364819335937, -2.9089550170898435, -2.73896669921875, 3.9839515624999997, 3.3494881225585935, -3.23696064453125, 7.029376074218749, 5.980715747070312, -4.185064501953125, 6.593631372070312, 2.492363928222656, -4.467580297851562, 7.237671618652343, 1.8722656982421875, -4.599261389160156, 7.146691955566406, 2.2098481323242187, -4.860229370117187, 7.280767248535156, 2.252943762207031, 
True, -0.9050082275390624, -9.253589416503905, -4.350264416503906, -1.0438719238281249, -9.258377819824219, -4.352658618164062, -0.833182177734375, -9.514557397460937, -4.201823913574218, -1.6017209106445311, -10.618284362792968, -4.912901806640625, -9.34696328125, -15.543157177734374, -6.675034228515624, 1.0510545288085937, -19.6133, 2.6958710693359373, -3.8235400512695312, -11.674127294921874, -4.460397692871093, 1.7836802368164062, -2.906560815429687, -0.8044517578125, -1.2713210815429687, 3.746925598144531, 2.683900061035156, -3.3207577026367185, 6.548141540527343, 5.358223315429687, -4.53940634765625, 6.459556079101562, 1.9201497314453124, -4.8698061767578125, 6.758831286621094, 2.5761609863281247, -5.063736511230468, 6.950367419433594, 2.0829554443359375, -5.164292980957031, 7.096413720703125, 1.9776105712890624, 
True, -1.2306196533203124, -9.504980590820312, -2.6815058593749996, -1.1013327636718748, -9.639055883789062, -2.9472622436523435, -1.2330138549804688, -9.552864624023437, -3.3255461059570313, -9.49300958251953, -17.508796740722655, -8.932766394042968, -1.2282254516601563, -19.6133, 0.5865794067382812, -0.062249243164062495, -8.437166650390624, -0.8307879760742187, -0.9313444458007812, 0.2657563842773437, 0.316034619140625, -6.751648681640624, 0.0, -3.0047230834960934, -8.2743609375, -0.47884033203125, -2.6408044311523438, -8.717288244628906, -0.6703764648437499, -2.9496564453125, -8.734047656249999, -0.48123453369140623, -3.337517114257812, -8.79150849609375, -0.6512228515624999, -3.303998291015625, -8.896853369140624, -0.6775590698242188, -3.4572271972656248, -8.030152368164062, -0.469263525390625, -2.655169641113281, 
True, 0.4572925170898437, -9.631873278808593, 0.36631285400390623, -2.5043349365234375, -10.390835205078124, 0.41419688720703124, -6.986280444335937, -18.24621085205078, 0.9337386474609375, -2.2649147705078123, -19.014749584960935, -0.6392518432617187, -0.8116343627929687, -8.877699755859375, 1.1276689819335937, -2.1547814941406247, 0.21068974609375, 0.0430956298828125, -5.693411547851563, 2.1811177124023438, -0.7996633544921875, -7.654262707519531, 1.6208745239257811, -2.636016027832031, -8.40125362548828, 1.3742717529296875, -3.9456443359374997, -8.961496813964843, 1.0845733520507812, -3.7110125732421873, -9.016563452148437, 0.7206546997070312, -3.9264907226562498, -8.942343200683593, 0.7948749511718749, -3.768473413085937, -8.710105639648438, 0.9002198242187499, -3.394977954101562, -8.643067993164061, 0.9097966308593749, -3.4931402221679684, 
True, -0.0430956298828125, -9.200916979980468, 1.2401964599609374, 0.6200982299804687, -9.586383447265625, 1.5107412475585937, -1.2018892333984375, -9.629479077148437, 2.3367408203125, -11.808202587890625, -17.98524287109375, 0.3064578125, -1.1468225952148436, -19.6133, 1.7429788085937499, 0.1197100830078125, -9.253589416503905, 1.0175357055664063, -1.209071838378906, 0.11731588134765625, 1.2210428466796874, -5.298368273925781, 2.5378537597656248, -0.86191259765625, -7.991845141601562, 2.521094348144531, -1.0869675537109373, -8.705317236328124, 2.224213342285156, -2.176329309082031, -8.645462194824217, 2.090138049316406, -2.4779987182617185, -8.865728747558594, 2.0757728393554684, -2.1068974609374997, -8.681375219726561, 2.0470424194335934, -2.147598889160156, -8.683769421386717, 2.01112939453125, -2.308010400390625, 
True, 0.031124621582031248, -10.062829577636718, 0.39983167724609375, 0.7517793212890624, -9.727641345214844, 0.6105214233398437, 0.354341845703125, -9.93354268798828, 0.8164227661132812, -2.85388837890625, -11.49216796875, 1.659181750488281, -2.825157958984375, -14.341267944335936, 3.6176387084960937, -5.331887097167969, -17.714698083496092, -1.24498486328125, -2.1260510742187497, -10.292672937011718, -3.4261025756835934, -1.1516109985351561, 1.0414777221679687, 1.9632453613281249, -4.994304663085937, 1.9680337646484374, -2.5761609863281247, -7.371746911621093, 3.1771056030273437, -2.023100402832031, -8.353369592285155, 2.9640216552734375, -2.422932080078125, -8.736441857910156, 3.0334535034179684, -2.2960393920898436, -8.628702783203124, 2.8131869506835936, -2.50912333984375, -8.578424548339843, 2.896984008789062, -2.4875755249023435, 
True, -0.6488286499023437, -9.861716638183593, -0.8403647827148437, -0.6727706665039062, -10.000580334472655, -0.5698199951171875, -0.679953271484375, -10.31661495361328, -0.9050082275390624, -2.308010400390625, -11.432312927246093, 0.5123591552734374, -9.437942944335937, -17.482460522460936, -1.407790576171875, -4.319139794921875, -15.409081884765625, -1.5873557006835937, -2.2457611572265623, -8.231265307617187, -2.27927998046875, -1.7621324218749999, 1.0893617553710937, 1.5107412475585937, -5.80354482421875, 3.246537451171875, -1.5897499023437498, -7.110778930664062, 3.660734338378906, -1.5490484741210937, -7.75721337890625, 4.1563340820312495, -1.5586252807617187, -8.391676818847655, 3.73495458984375, -2.1930887207031247, -8.394071020507813, 3.7900212280273435, -2.5546131713867184, -8.219294299316406, 3.6487633300781246, -2.24097275390625, 
True, -1.1827356201171875, -9.832986218261718, -1.1372457885742187, -2.616862414550781, -10.503362683105468, -2.7916391357421872, -6.002263562011718, -14.073117358398436, -1.4030021728515625, -7.5465236328125, -18.389862951660156, -0.2346317626953125, -3.1100679565429687, -11.803414184570311, -3.373430139160156, -0.8355763793945312, -3.1842882080078123, -2.0063409912109376, -4.146757275390625, 4.010287780761718, -0.055066638183593745, -6.68461103515625, 3.9719805541992184, -1.0127473022460938, -7.733271362304687, 4.510675927734375, -1.6065093139648436, -7.9846625366210935, 4.410119458007812, -2.288856787109375, -8.078036401367187, 4.4819455078125, -2.0302830078125, -8.022969763183593, 4.3813890380859375, -1.7238251953125, -8.030152368164062, 4.220977526855468, -1.7788918334960937, -7.8721350585937495, 4.283226770019531, -1.5562310791015623, 
True, -1.139639990234375, -9.945513696289062, -1.7453730102539062, -1.3670891479492187, -9.758765966796874, -1.8052280517578123, -1.0726023437499999, -10.522516296386717, -0.9911994873046874, -3.890577697753906, -12.911929553222656, -1.5777788940429687, -9.138667736816405, -19.397821850585938, -2.379836450195312, -3.967192150878906, -14.329296936035155, -5.528211633300781, -2.2960393920898436, -5.53539423828125, -4.225765930175781, -2.379836450195312, 3.0071172851562498, 0.36631285400390623, -4.309562988281249, 4.723759875488281, -0.6512228515624999, -5.829881042480468, 5.6311623046875, -0.373495458984375, -6.5960255737304685, 5.755660791015624, -0.8571241943359375, -6.828263134765624, 5.925649108886718, -1.2521674682617188, -6.928819604492187, 6.021417175292968, -1.6711527587890624, -6.847416748046874, 5.908889697265625, -1.419761584472656, 
True, -1.0390835205078124, -9.938331091308592, -1.4030021728515625, -1.1133037719726562, -9.749189160156249, -1.7166425903320313, -0.9193734375, -10.280701928710936, -1.7501614135742187, -6.7085530517578125, -14.350844750976561, -4.917690209960937, -8.365340600585936, -18.641254125976563, -6.710947253417968, -3.1100679565429687, -14.7482822265625, -5.556942053222656, -1.2569558715820313, -5.425260961914062, -1.9967641845703124, -1.9752163696289062, 3.0071172851562498, 1.2880804931640624, -4.8889597900390624, 4.841075756835937, 0.3327940307617187, -6.8569935546875, 5.530605834960937, -0.9935936889648437, -7.472303381347656, 5.360617517089843, -1.6232687255859375, -7.285555651855469, 5.456385583496093, -1.7166425903320313, -7.4220251464843745, 5.310339282226562, -1.4317325927734375, -7.208941198730468, 5.430049365234375, -1.4006079711914061, 
True, -1.5825672973632812, -9.672574707031249, -2.6982652709960937, -1.7597382202148437, -9.610325463867188, -2.3582886352539063, -1.6998831787109374, -9.64623848876953, -2.0254946044921875, -1.8219874633789062, -9.502586389160156, -1.678335363769531, -2.1308394775390624, -10.249577307128906, -1.5729904907226562, -5.911283898925781, -12.617442749023438, -3.299209887695312, -6.636727001953124, -13.532027783203125, -7.781155395507812, -4.582501977539062, -11.516109985351562, -5.870582470703124, -3.0741549316406247, -3.4907460205078125, -2.91134921875, -3.859453076171875, 0.36391865234375, -1.9919757812499999, -6.299144567871093, 0.6631938598632812, -4.000710974121094, -7.414842541503906, 0.5267243652343749, -4.786009118652344, -8.003816149902343, 0.10773907470703124, -5.377376928710937, -8.379705810546875, -0.19632453613281248, -5.6215854980468745, 
True, -1.6208745239257811, -9.540893615722656, -0.9528922607421875, -1.6208745239257811, -9.753977563476562, -1.3048399047851562, -1.7597382202148437, -9.835380419921874, -1.7453730102539062, -1.5131354492187499, -9.859322436523437, -1.5251064575195312, -6.296750366210937, -12.562376110839843, -2.2840683837890623, -7.812280017089844, -16.268600280761717, -2.1930887207031247, -3.5793314819335937, -11.4538607421875, -4.007893579101562, -1.5897499023437498, -3.83072265625, -2.5737667846679684, -4.565742565917969, 1.4915876342773438, -1.9823989746093749, -7.378929516601562, 0.8212111694335937, -3.574543078613281, -8.82263311767578, 0.7015010864257812, -3.9983167724609374, -8.901641772460938, 0.19153613281249998, -4.340687609863281, -8.276755139160155, 0.373495458984375, -4.460397692871093, -8.157045056152343, 0.5339069702148437, -4.146757275390625, 
True, -1.39821376953125, -9.763554370117188, -2.597708801269531, -1.4604630126953124, -9.387664709472656, -3.0645781249999997, 0.05746083984375, -10.376469995117187, 0.076614453125, -6.8976949829101555, -13.601459631347655, -6.823474731445312, -5.513846423339843, -12.243947290039062, -6.794744311523437, -1.1540052001953125, -9.586383447265625, -7.182604980468749, -0.9457096557617187, -1.5538368774414062, -5.008669873046875, -1.216254443359375, 2.437297290039062, -3.5625720703124997, -3.4093431640625, 2.935291235351562, -6.624755993652343, -4.5322237426757805, 3.296815686035156, -8.360552197265624, -4.740519287109374, 3.162740393066406, -8.920795385742187, -4.544194750976562, 2.817975354003906, -9.083601098632812, -4.508281726074219, 2.9472622436523435, -8.683769421386717, -4.352658618164062, 2.5857377929687497, -7.584830859375, 
True, -2.0183119995117185, -9.698910925292969, -1.7932570434570312, -2.0757728393554684, -9.564835632324218, -1.7453730102539062, -2.080561242675781, -9.651026892089844, -1.5825672973632812, -2.059013427734375, -9.528922607421874, -1.5179238525390624, -1.946485949707031, -9.545682019042967, -1.5035586425781249, -4.783614916992187, -12.306196533203124, -1.39821376953125, -10.424354028320312, -14.812925671386719, -2.1260510742187497, -4.707000463867187, -10.828974108886719, -8.135497241210937, -0.7517793212890624, -2.8036101440429686, -1.8698714965820311, -4.359841223144531, 1.1348515869140625, -0.5003881469726562, -6.967126831054687, 2.5330653564453125, -1.3742717529296875, -8.233659509277343, 2.73896669921875, -2.1164742675781247, -8.705317236328124, 2.7724855224609373, -2.243366955566406, -8.755595471191405, 2.839523168945312, -2.3439234252929686, 
True, -1.0965443603515623, -10.101136804199218, -1.3144167114257812, -0.09337386474609374, -9.897629663085937, -0.9528922607421875, -0.430956298828125, -9.72285294189453, -2.013523596191406, 0.09576806640624999, -10.108319409179687, -1.2904746948242187, 0.20829554443359374, -10.311826550292968, -0.06464344482421874, -4.182670300292968, -13.778630554199218, -3.612850305175781, -7.943961108398437, -19.6133, -6.430825659179687, -2.3439234252929686, -15.006856005859374, -4.809951135253906, 1.388636962890625, -0.82360537109375, 1.3934253662109375, -2.9281086303710935, 3.861847277832031, 1.2832920898437499, -6.548141540527343, 3.7158009765625, -0.04548983154296875, -8.054094384765625, 3.5506010620117183, -1.8459294799804686, -8.334215979003906, 3.450044592285156, -1.5514426757812498, -8.504204296874999, 3.3638533325195312, -1.879448303222656, 
True, -0.21787235107421873, -9.639055883789062, -2.6767174560546874, -0.4572925170898437, -9.351751684570312, -3.0837317382812497, 0.47644613037109373, -9.935936889648437, -1.2425906616210938, -0.9504980590820312, -10.17056865234375, -2.7054478759765623, -1.85790048828125, -11.456254943847656, -3.2920272827148436, -10.225635290527343, -16.37394515380859, -6.514622717285156, -6.169857678222656, -19.512743530273436, -7.041347082519531, 1.68551796875, -10.01015714111328, -0.7637503295898437, 1.3646949462890625, 1.3766659545898436, 2.013523596191406, -5.327098693847656, 3.555389465332031, -0.16519991455078123, -7.994239343261718, 3.584119885253906, -1.0199299072265624, -8.506598498535157, 3.394977954101562, -1.4341267944335936, -8.576030346679687, 3.392583752441406, -1.5897499023437498, -8.21690009765625, 3.440467785644531, -1.4006079711914061, 
True, -1.2210428466796874, -9.622296472167967, -3.6439749267578123, -0.9313444458007812, -9.595960253906249, -3.5960908935546874, -0.82360537109375, -10.144232434082031, -3.356670727539062, -0.20350714111328125, -9.931148486328125, -1.9393033447265624, -0.3399766357421875, -10.608707556152343, -1.8770541015625, -7.881711865234375, -15.799336755371092, -3.181894006347656, -4.3430818115234375, -19.6133, -2.6671406494140624, -0.1388636962890625, -11.69567510986328, -1.6400281372070311, 0.16759411621093748, -1.0558429321289062, 0.8810662109374999, -3.794809631347656, 3.303998291015625, 0.7900865478515624, -6.737283471679687, 4.031835595703125, 0.9744400756835937, -7.687781530761718, 4.223371728515625, -0.9002198242187499, -8.327033374023436, 3.9408559326171875, -1.0965443603515623, -8.080430603027343, 4.074931225585937, -1.1252747802734375, 
True, -1.2378022583007813, -9.466673364257812, -3.392583752441406, -1.0821791503906248, -9.648632690429688, -3.2441432495117186, -1.199495031738281, -9.907206469726562, -3.306392492675781, -3.536235852050781, -11.303026037597656, -3.3973721557617185, -9.612719665527344, -17.482460522460936, -4.685452648925781, -3.6918589599609373, -16.304513305664063, -6.572083557128906, -1.158793603515625, -5.846640454101562, -1.7669208251953124, -1.4030021728515625, 1.6328455322265625, 1.0630255371093749, -5.080495922851562, 4.3071687866210935, 1.5011644409179687, -7.589619262695312, 3.7205893798828122, 1.0845733520507812, -7.948749511718749, 4.297591979980469, -0.3591302490234375, -7.730877160644531, 4.273649963378906, -0.062249243164062495, -7.876923461914062, 3.840299462890625, -0.42377369384765623, -7.517793212890624, 3.9169139160156248, 0.0, 
True, -0.5793968017578125, -9.095572106933593, -4.575319372558593, -0.5746083984375, -8.966285217285156, -4.467580297851562, -0.45010991210937495, -10.251971508789062, -4.446032482910156, -0.6655880615234374, -10.000580334472655, -5.118803149414062, -5.837063647460937, -16.060304736328124, -0.2154781494140625, -1.4700398193359374, -19.6133, -3.0933085449218747, -1.7118541870117185, -11.365275280761718, -6.260837341308593, -0.06943184814453125, -1.2521674682617188, 1.39821376953125, -3.076549133300781, 3.3973721557617185, 1.3718775512695311, -5.310339282226562, 5.521029028320312, 3.526659045410156, -6.210559106445312, 5.80354482421875, 2.47081611328125, -6.114791040039062, 5.365405920410156, 2.521094348144531, -6.457161877441406, 5.645527514648437, 2.1404162841796874, -6.299144567871093, 5.255272644042968, 1.9895815795898437, 
True, -0.7134720947265625, -9.260772021484375, -4.5322237426757805, -0.6631938598632812, -8.985438830566405, -4.4005426513671875, -0.5195417602539062, -9.890447058105469, -3.861847277832031, -0.74699091796875, -9.775525378417969, -3.6439749267578123, -1.2378022583007813, -11.046846459960937, -4.426878869628906, -8.683769421386717, -17.336414221191404, -4.979939453125, -5.173869787597656, -17.19276212158203, -0.6871358764648438, -1.0462661254882812, -11.075576879882812, -1.6472107421875, -2.24097275390625, -0.6847416748046875, -1.2569558715820313, -3.4668040039062498, 4.383783239746093, 0.5267243652343749, -5.410895751953125, 4.321533996582031, 2.767697119140625, -7.0461354858398435, 4.8650177734375, 1.637633935546875, -7.7787611938476555, 4.879382983398437, 1.216254443359375, -7.592013464355468, 4.836287353515624, 1.3910311645507811, 
True, -1.0821791503906248, -9.165003955078124, -4.115632653808594, -1.1947066284179686, -9.090783703613281, -4.474762902832031, -1.0390835205078124, -10.024522351074218, -4.560954162597656, -0.622492431640625, -10.503362683105468, -3.414131567382812, -8.085219006347655, -17.13530128173828, -6.361393811035156, -6.9719152343749995, -19.6133, -7.232883215332031, -0.6177040283203125, -12.229582080078124, -3.545812658691406, -0.12689268798828124, -0.5099649536132812, 0.5985504150390625, -3.3877953491210935, 3.105279553222656, 0.28969840087890625, -5.3007624755859375, 5.190629199218749, 2.3678654418945313, -6.121973645019531, 5.291185668945312, 1.7190367919921874, -6.445190869140625, 5.686228942871093, 1.678335363769531, -6.885723974609375, 5.372588525390625, 1.0726023437499999, -7.015010864257812, 5.425260961914062, 0.9959878906249999, 
True, -0.7398083129882812, -9.215282189941405, -4.414907861328125, -0.6153098266601562, -9.464279162597656, -4.240131140136718, -0.3950432739257812, -10.273519323730468, -3.1268273681640624, -0.13646949462890623, -9.789890588378906, -0.430956298828125, 0.00718260498046875, -12.148179223632813, -2.042254016113281, -4.498704919433593, -12.413935607910156, -4.000710974121094, -9.361328491210937, -19.6133, -5.142745166015625, -2.588131994628906, -15.782577343749999, -5.461173986816406, -2.128445275878906, -3.4931402221679684, -1.8842367065429686, -1.5322890624999999, 5.2456958374023435, 4.53940634765625, -3.871424084472656, 5.743689782714843, 3.1411925781249996, -5.679046337890624, 5.80354482421875, 2.308010400390625, -6.847416748046874, 5.872976672363281, 1.158793603515625, -7.070077502441406, 5.817910034179687, 0.45010991210937495, 
True, -0.8571241943359375, -8.942343200683593, -4.565742565917969, -1.1156979736328125, -9.287108239746093, -4.833893151855468, -0.6536170532226562, -9.91438907470703, -3.9528269409179684, -2.4779987182617185, -12.495338464355468, -5.851428857421874, -6.519411120605469, -19.6133, -3.342305517578125, -4.2497079467773435, -15.057134240722656, -2.906560815429687, -0.9696516723632812, -7.153874560546875, -2.540247961425781, -3.1771056030273437, 1.8004396484374998, -1.467645617675781, -4.367023828124999, 3.4261025756835934, 0.5626373901367188, -7.194575988769531, 4.122815258789062, 1.0845733520507812, -7.180210778808593, 4.7931917236328125, 1.199495031738281, -7.237671618652343, 4.841075756835937, 0.9840168823242187, -7.6997525390625, 4.50109912109375, 0.6775590698242188, -7.874529260253905, 4.369418029785156, 0.49799394531249996, 
True, -0.8188169677734375, -9.090783703613281, -4.271255761718749, -0.8283937744140625, -9.2320416015625, -4.695029455566406, -0.6943184814453125, -9.765948571777344, -3.909731311035156, -0.6607996582031249, -10.156203442382813, -3.414131567382812, -1.3862427612304686, -13.694833496093748, -5.379771130371093, -6.873752966308594, -17.23106934814453, -0.9792284790039062, -2.3870190551757813, -17.530344555664062, -8.154650854492187, -1.4437036010742186, -5.257666845703125, -1.484405029296875, -0.5722141967773438, 0.8283937744140625, 2.3151930053710936, -4.826710546875, 3.5482068603515624, 2.262520568847656, -6.1459156616210935, 4.841075756835937, 3.1962592163085937, -6.552929943847656, 4.786009118652344, 2.5043349365234375, -6.603208178710937, 5.1714755859374995, 2.094926452636719, -6.809109521484374, 5.111620544433594, 1.448492004394531, 
True, -0.8571241943359375, -9.191340173339842, -4.031835595703125, -0.8714894042968749, -9.141061938476563, -4.0988732421875, -0.737414111328125, -9.885658654785155, -4.276044165039062, -0.9026140258789062, -10.472238061523436, -4.182670300292968, -4.929661218261718, -14.322114331054687, -4.218583325195312, -6.785167504882812, -19.507955126953124, -7.048529687499999, -2.8945898071289062, -11.63821427001953, -7.340622290039062, -1.2617442749023438, -1.8459294799804686, -1.8602946899414061, -3.81156904296875, 3.5793314819335937, 0.7733271362304687, -5.935225915527344, 4.587290380859375, 0.9050082275390624, -7.340622290039062, 5.200206005859375, 0.17477672119140625, -7.331045483398437, 5.116408947753906, -0.37828386230468747, -7.644685900878906, 5.137956762695312, -0.7158662963867187, -7.560888842773437, 4.994304663085937, -0.6607996582031249, 
True, -0.8451531860351562, -9.440337145996093, -3.3159692993164063, -1.1611878051757811, -8.86094034423828, -4.661510632324219, -0.40940848388671874, -10.568006127929687, -5.039794494628906, -5.212177014160156, -15.500061547851562, -8.884882360839843, -5.422866760253906, -19.6133, -5.825092639160156, -1.6208745239257811, -13.781024755859374, -4.771643908691406, -1.0510545288085937, -2.233790148925781, 0.13168109130859373, -4.395754248046875, 3.323151904296875, 1.9009961181640624, -6.023811376953125, 4.678270043945313, 1.2306196533203124, -6.545747338867187, 5.142745166015625, 0.7158662963867187, -6.902483386230468, 5.434837768554687, 0.1580173095703125, -7.4411787597656245, 5.331887097167969, 0.0, -7.601590270996093, 5.1331683593749995, -0.2920926025390625, -7.117961535644531, 4.833893151855468, 0.04548983154296875, 
True, -0.8930372192382812, -8.882488159179687, -3.883395092773437, -0.9361328491210937, -8.901641772460938, -4.891353991699218, -0.7972691528320313, -9.85692823486328, -4.060566015625, -0.7493851196289062, -10.615890161132812, -2.8203695556640622, -9.02135185546875, -14.180856433105468, -7.587225061035156, -6.883329772949218, -19.6133, -1.2473790649414063, -1.2904746948242187, -14.463372229003905, -5.185840795898438, -1.7405846069335937, -2.4779987182617185, -1.3742717529296875, -2.5905261962890624, 3.3399113159179685, 2.5546131713867184, -5.389347937011719, 4.656722229003906, 1.6543933471679686, -6.766013891601562, 5.0014872680664055, 0.39743747558593745, -7.086836914062499, 5.05655390625, 0.2657563842773437, -7.544129431152343, 5.030217687988281, -0.2442085693359375, -7.613561279296874, 4.979939453125, -0.19871873779296872, 
True, -0.22026655273437498, -9.521740002441407, -2.5665841796874997, -0.7015010864257812, -8.779537487792968, -4.920084411621094, -0.5123591552734374, -9.433154541015625, -5.276820458984375, -3.2345664428710936, -12.23915888671875, -6.921636999511718, -5.863399865722656, -19.6133, -5.741295581054687, -2.4851813232421875, -15.804125158691406, -7.426813549804687, -1.2617442749023438, -5.600037683105469, -2.7557261108398436, -2.7557261108398436, 3.892971899414062, 3.153163586425781, -5.125985754394531, 4.359841223144531, 1.2976572998046874, -7.024587670898437, 4.740519287109374, -1.2042834350585936, -7.50821640625, 4.802768530273437, -1.4532804077148436, -7.733271362304687, 4.908113403320312, -1.455674609375, -7.769184387207031, 4.8506525634765625, -1.2689268798828124, -7.211335400390625, 4.458003491210937, -0.82360537109375, 
True, -1.0558429321289062, -9.5384994140625, -3.2034418212890623, -0.9959878906249999, -9.210493786621093, -4.261678955078125, -0.0909796630859375, -10.70686982421875, -3.9240965209960934, -7.572859851074218, -15.037980627441405, -10.654197387695312, -7.433996154785156, -19.6133, -10.441113439941406, -0.8690952026367187, -14.958971972656249, -6.406883642578125, 0.34237083740234375, -1.0295067138671874, 1.0366893188476562, -3.3877953491210935, 3.632003918457031, 0.0047884033203125, -6.323086584472656, 4.359841223144531, 0.4477157104492187, -7.501033801269531, 4.946420629882812, 0.36391865234375, -7.934384301757812, 4.508281726074219, 0.14604630126953125, -7.75721337890625, 4.560954162597656, -0.277727392578125, -7.503428002929687, 4.412513659667969, -0.04548983154296875, -6.701370446777343, 4.010287780761718, 0.4285620971679687, 
